path,composition,minority,minority_count,majority,mixed,task_order,replicate_id,round,sender,receiver,sender_family,receiver_family,pair_type,sent,received,returned,return_proportion,zero_receipt
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,0,10,Agent_3,Agent_7,GPT,GPT,same,5.0,15.0,7.0,0.4666666666666667,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,1,Agent_6,Agent_2,GPT,GPT,same,3.0,9.0,3.04,0.3377777777777778,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,1,Agent_3,Agent_8,GPT,GPT,same,3.0,9.0,2.12,0.23555555555555557,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,1,Agent_1,Agent_5,GPT,GPT,same,2.0,6.0,1.85,0.30833333333333335,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,1,Agent_7,Agent_4,GPT,GPT,same,3.0,9.0,2.26,0.25111111111111106,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,2,Agent_2,Agent_7,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,2,Agent_8,Agent_1,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,2,Agent_4,Agent_6,GPT,GPT,same,2.26,6.779999999999999,1.92,0.2831858407079646,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,2,Agent_5,Agent_3,GPT,GPT,same,2.0,6.0,2.45,0.4083333333333334,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,3,Agent_8,Agent_6,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,3,Agent_5,Agent_2,GPT,GPT,same,2.0,6.0,1.95,0.325,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,3,Agent_1,Agent_3,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,3,Agent_7,Agent_4,GPT,GPT,same,2.0,6.0,1.38,0.22999999999999998,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,4,Agent_2,Agent_8,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,4,Agent_6,Agent_1,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,4,Agent_4,Agent_5,GPT,GPT,same,2.0,6.0,1.83,0.305,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,4,Agent_3,Agent_7,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,5,Agent_7,Agent_8,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,5,Agent_5,Agent_4,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,5,Agent_2,Agent_1,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,5,Agent_3,Agent_6,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,6,Agent_8,Agent_5,GPT,GPT,same,1.0,3.0,0.0,0.0,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,6,Agent_4,Agent_2,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,6,Agent_1,Agent_3,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,6,Agent_6,Agent_7,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,7,Agent_1,Agent_4,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,7,Agent_8,Agent_7,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,7,Agent_6,Agent_5,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,7,Agent_3,Agent_2,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,8,Agent_4,Agent_8,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,8,Agent_2,Agent_1,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,8,Agent_7,Agent_3,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,8,Agent_5,Agent_6,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,9,Agent_4,Agent_8,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,9,Agent_6,Agent_3,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,9,Agent_7,Agent_5,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,9,Agent_1,Agent_2,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,10,Agent_5,Agent_7,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,10,Agent_3,Agent_4,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,10,Agent_8,Agent_1,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,1,10,Agent_2,Agent_6,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,1,Agent_4,Agent_6,GPT,GPT,same,3.0,9.0,4.32,0.48000000000000004,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,1,Agent_7,Agent_5,GPT,GPT,same,2.0,6.0,0.54,0.09000000000000001,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,1,Agent_1,Agent_8,GPT,GPT,same,4.0,12.0,3.18,0.265,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,1,Agent_2,Agent_3,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,2,Agent_6,Agent_1,GPT,GPT,same,2.0,6.0,2.52,0.42,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,2,Agent_5,Agent_4,GPT,GPT,same,3.0,9.0,0.92,0.10222222222222223,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,2,Agent_8,Agent_7,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,2,Agent_3,Agent_2,GPT,GPT,same,3.0,9.0,3.0,0.3333333333333333,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,3,Agent_3,Agent_1,GPT,GPT,same,5.0,15.0,6.23,0.4153333333333334,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,3,Agent_6,Agent_2,GPT,GPT,same,2.0,6.0,2.31,0.385,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,3,Agent_7,Agent_4,GPT,GPT,same,0.0,0.0,0.0,,1.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,3,Agent_5,Agent_8,GPT,GPT,same,2.0,6.0,0.5,0.08333333333333333,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,4,Agent_8,Agent_3,GPT,GPT,same,5.0,15.0,4.04,0.2693333333333333,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,4,Agent_4,Agent_6,GPT,GPT,same,3.0,9.0,3.42,0.38,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,4,Agent_1,Agent_7,GPT,GPT,same,5.0,15.0,7.11,0.47400000000000003,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,4,Agent_2,Agent_5,GPT,GPT,same,2.0,6.0,1.82,0.30333333333333334,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,5,Agent_8,Agent_1,GPT,GPT,same,5.0,15.0,5.74,0.38266666666666665,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,5,Agent_6,Agent_5,GPT,GPT,same,2.0,6.0,1.08,0.18000000000000002,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,5,Agent_3,Agent_4,GPT,GPT,same,3.0,9.0,2.72,0.3022222222222222,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,5,Agent_2,Agent_7,GPT,GPT,same,5.0,15.0,3.6,0.24000000000000002,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,6,Agent_5,Agent_3,GPT,GPT,same,5.0,15.0,4.17,0.27799999999999997,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,8 GPT,GPT,8,GPT,False,myth_game,2,6,Agent_1,Agent_2,GPT,GPT,same,1.0,3.0,1.17,0.38999999999999996,0.0
