path,composition,mixed,first_sender_family,task_order,replicate_id,round,sender_family,receiver_family,sent,received,returned,return_proportion,zero_receipt,sender_payoff,receiver_payoff,balance_Agent_1,balance_Agent_2,family_Agent_1,family_Agent_2,total_balance
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,1,8,Gemini,Gemini,5.0,15.0,7.02,0.46799999999999997,0.0,7.02,7.98,60.64,59.36,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,1,9,Gemini,Gemini,5.0,15.0,6.885,0.45899999999999996,0.0,6.885,8.115,67.525,67.475,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,1,10,Gemini,Gemini,5.0,15.0,6.09,0.40599999999999997,0.0,6.09,8.91,76.435,73.565,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,1,Gemini,Gemini,5.0,15.0,7.32,0.48800000000000004,0.0,7.32,7.68,7.32,7.68,Gemini,Gemini,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,2,Gemini,Gemini,5.0,15.0,7.02,0.46799999999999997,0.0,7.02,7.98,15.3,14.7,Gemini,Gemini,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,3,Gemini,Gemini,5.0,15.0,6.225,0.415,0.0,6.225,8.775,21.525,23.475,Gemini,Gemini,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,4,Gemini,Gemini,5.0,15.0,6.06,0.40399999999999997,0.0,6.06,8.940000000000001,30.465,29.535,Gemini,Gemini,60.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,5,Gemini,Gemini,5.0,15.0,6.18,0.412,0.0,6.18,8.82,36.644999999999996,38.355000000000004,Gemini,Gemini,75.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,6,Gemini,Gemini,5.0,15.0,6.255,0.417,0.0,6.255,8.745000000000001,45.39,44.61000000000001,Gemini,Gemini,90.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,7,Gemini,Gemini,5.0,15.0,6.735,0.449,0.0,6.735,8.265,52.125,52.87500000000001,Gemini,Gemini,105.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,8,Gemini,Gemini,5.0,15.0,6.735,0.449,0.0,6.735,8.265,60.39,59.61000000000001,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,9,Gemini,Gemini,5.0,15.0,6.555,0.437,0.0,6.555,8.445,66.945,68.055,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,2,10,Gemini,Gemini,5.0,15.0,6.63,0.442,0.0,6.63,8.370000000000001,75.315,74.685,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,1,Gemini,Gemini,5.0,15.0,6.0,0.4,0.0,6.0,9.0,6.0,9.0,Gemini,Gemini,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,2,Gemini,Gemini,5.0,15.0,7.5,0.5,0.0,7.5,7.5,13.5,16.5,Gemini,Gemini,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,3,Gemini,Gemini,5.0,15.0,7.25,0.48333333333333334,0.0,7.25,7.75,20.75,24.25,Gemini,Gemini,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,4,Gemini,Gemini,5.0,15.0,7.5,0.5,0.0,7.5,7.5,28.25,31.75,Gemini,Gemini,60.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,5,Gemini,Gemini,5.0,15.0,7.0,0.4666666666666667,0.0,7.0,8.0,35.25,39.75,Gemini,Gemini,75.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,6,Gemini,Gemini,5.0,15.0,7.5,0.5,0.0,7.5,7.5,42.75,47.25,Gemini,Gemini,90.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,7,Gemini,Gemini,5.0,15.0,7.0,0.4666666666666667,0.0,7.0,8.0,49.75,55.25,Gemini,Gemini,105.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,8,Gemini,Gemini,5.0,15.0,7.5,0.5,0.0,7.5,7.5,57.25,62.75,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,9,Gemini,Gemini,5.0,15.0,7.0,0.4666666666666667,0.0,7.0,8.0,64.25,70.75,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,3,10,Gemini,Gemini,5.0,15.0,7.5,0.5,0.0,7.5,7.5,71.75,78.25,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,1,Gemini,Gemini,5.0,15.0,6.63,0.442,0.0,6.63,8.370000000000001,6.63,8.370000000000001,Gemini,Gemini,15.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,2,Gemini,Gemini,5.0,15.0,6.81,0.45399999999999996,0.0,6.81,8.190000000000001,14.82,15.18,Gemini,Gemini,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,3,Gemini,Gemini,5.0,15.0,6.62,0.44133333333333336,0.0,6.62,8.379999999999999,21.44,23.56,Gemini,Gemini,45.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,4,Gemini,Gemini,5.0,15.0,7.14,0.476,0.0,7.14,7.86,29.3,30.7,Gemini,Gemini,60.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,5,Gemini,Gemini,5.0,15.0,6.68,0.4453333333333333,0.0,6.68,8.32,35.980000000000004,39.019999999999996,Gemini,Gemini,75.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,6,Gemini,Gemini,5.0,15.0,7.485,0.499,0.0,7.485,7.515,43.495000000000005,46.504999999999995,Gemini,Gemini,90.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,7,Gemini,Gemini,5.0,15.0,6.88,0.45866666666666667,0.0,6.88,8.120000000000001,50.37500000000001,54.625,Gemini,Gemini,105.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,8,Gemini,Gemini,5.0,15.0,7.05,0.47,0.0,7.05,7.95,58.32500000000001,61.675,Gemini,Gemini,120.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,9,Gemini,Gemini,5.0,15.0,6.27,0.418,0.0,6.27,8.73,64.59500000000001,70.405,Gemini,Gemini,135.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,Gemini,game_myth,4,10,Gemini,Gemini,5.0,15.0,6.465,0.431,0.0,6.465,8.535,73.13000000000001,76.87,Gemini,Gemini,150.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,1,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,GPT,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,2,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,5.0,GPT,GPT,10.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,3,GPT,GPT,2.0,6.0,2.21,0.36833333333333335,0.0,5.21,3.79,10.21,8.79,GPT,GPT,19.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,4,GPT,GPT,3.0,9.0,4.22,0.46888888888888886,0.0,6.22,4.78,14.990000000000002,15.009999999999998,GPT,GPT,30.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,5,GPT,GPT,3.0,9.0,3.92,0.43555555555555553,0.0,5.92,5.08,20.910000000000004,20.089999999999996,GPT,GPT,41.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,6,GPT,GPT,3.0,9.0,4.32,0.48000000000000004,0.0,6.32,4.68,25.590000000000003,26.409999999999997,GPT,GPT,52.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,7,GPT,GPT,4.0,12.0,5.28,0.44,0.0,6.28,6.72,31.870000000000005,33.129999999999995,GPT,GPT,65.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,8,GPT,GPT,5.0,15.0,6.39,0.426,0.0,6.39,8.61,40.480000000000004,39.519999999999996,GPT,GPT,80.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,9,GPT,GPT,4.0,12.0,5.67,0.4725,0.0,6.67,6.33,47.150000000000006,45.849999999999994,GPT,GPT,93.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,0,10,GPT,GPT,5.0,15.0,4.53,0.302,0.0,4.53,10.469999999999999,57.620000000000005,50.379999999999995,GPT,GPT,108.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,1,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,GPT,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,2,GPT,GPT,1.0,3.0,0.49,0.16333333333333333,0.0,4.49,2.51,7.51,4.49,GPT,GPT,12.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,3,GPT,GPT,1.0,3.0,0.1,0.03333333333333333,0.0,4.1,2.9,11.61,7.390000000000001,GPT,GPT,19.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,4,GPT,GPT,2.0,6.0,1.04,0.17333333333333334,0.0,4.04,4.96,16.57,11.43,GPT,GPT,28.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,5,GPT,GPT,0.5,1.5,0.2,0.13333333333333333,0.0,4.7,1.3,21.27,12.73,GPT,GPT,34.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,6,GPT,GPT,1.0,3.0,0.26,0.08666666666666667,0.0,4.26,2.74,24.009999999999998,16.990000000000002,GPT,GPT,41.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,7,GPT,GPT,1.0,3.0,0.15,0.049999999999999996,0.0,4.15,2.85,28.159999999999997,19.840000000000003,GPT,GPT,48.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,8,GPT,GPT,1.5,4.5,1.18,0.2622222222222222,0.0,4.68,3.3200000000000003,31.479999999999997,24.520000000000003,GPT,GPT,56.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,9,GPT,GPT,2.0,6.0,2.385,0.39749999999999996,0.0,5.385,3.615,36.864999999999995,28.135000000000005,GPT,GPT,65.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,1,10,GPT,GPT,5.0,15.0,4.06,0.27066666666666667,0.0,4.06,10.940000000000001,47.80499999999999,32.19500000000001,GPT,GPT,80.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,2,1,GPT,GPT,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,0.0,GPT,GPT,5.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,2,2,GPT,GPT,3.0,9.0,3.04,0.3377777777777778,0.0,5.04,5.96,10.96,5.04,GPT,GPT,16.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT+GPT,False,GPT,game_myth,2,3,GPT,GPT,5.0,15.0,4.15,0.27666666666666667,0.0,4.15,10.85,15.110000000000001,15.89,GPT,GPT,31.0
