path,composition,mixed,task_order,replicate_id,family,metric,n_decisions,value
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gemini_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,0,Gemini,return,5,0.45999999999999996
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gemini_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,0,Sonnet,return,5,0.4630666666666666
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gemini_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,2,Gemini,return,5,0.43866666666666665
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gemini_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,2,Sonnet,return,5,0.4357333333333333
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gemini_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,4,Gemini,return,5,0.4327
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gemini_n3/claude-sonnet-4.5+gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gemini_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+Gemini,True,myth_game,4,Sonnet,return,5,0.4659999999999999
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,0,GPT,return,5,0.35957142857142854
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gpt_n3_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,0,Sonnet,return,5,0.43295208310658745
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,2,GPT,return,5,0.40959259259259256
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gpt_n3_001_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,2,Sonnet,return,5,0.4350666666666667
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,4,GPT,return,5,0.25797460317460313
data/json/noise_experiments/mixed_model_dyads_20260917/mixed_dyad_myth_game_sonnet_gpt_n3/claude-sonnet-4.5+gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/mixed_dyad_myth_game_sonnet_gpt_n3_002_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+GPT,True,myth_game,4,Sonnet,return,5,0.3898743146109418
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_claude_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_claude_n5_000_neutral_rep00.json,Sonnet+Sonnet,False,game,0,Sonnet,return,10,0.3740634920634921
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_claude_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_claude_n5_001_neutral_rep01.json,Sonnet+Sonnet,False,game,1,Sonnet,return,10,0.38123232323232326
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_claude_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_claude_n5_002_neutral_rep02.json,Sonnet+Sonnet,False,game,2,Sonnet,return,10,0.41000000000000003
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_claude_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_claude_n5_003_neutral_rep03.json,Sonnet+Sonnet,False,game,3,Sonnet,return,10,0.35044444444444445
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_claude_n5/claude-sonnet-4.5/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_claude_n5_004_neutral_rep04.json,Sonnet+Sonnet,False,game,4,Sonnet,return,10,0.3595634920634921
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_000_neutral_rep00.json,Gemini+Gemini,False,game,0,Gemini,return,10,0.4553999999999999
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_001_neutral_rep01.json,Gemini+Gemini,False,game,1,Gemini,return,10,0.4417999999999999
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_002_neutral_rep02.json,Gemini+Gemini,False,game,2,Gemini,return,10,0.4382
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_003_neutral_rep03.json,Gemini+Gemini,False,game,3,Gemini,return,10,0.4524666666666667
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_gemini_n5/gemini-3.7-flash/game/noisy2_crossmodel_negative_game_r3/negative_only_reasoning_rerun_dyad_game_gemini_n5_004_neutral_rep04.json,Gemini+Gemini,False,game,4,Gemini,return,10,0.44416666666666665
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_claude_n5_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,game_myth,0,Sonnet,return,10,0.42261904761904756
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_claude_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,game_myth,1,Sonnet,return,10,0.41007936507936504
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_claude_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,game_myth,2,Sonnet,return,10,0.4546275946275946
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_claude_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,game_myth,3,Sonnet,return,10,0.4530788259958071
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_claude_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,game_myth,4,Sonnet,return,10,0.39053333333333334
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+Gemini,False,game_myth,0,Gemini,return,10,0.4693666666666666
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Gemini+Gemini,False,game_myth,1,Gemini,return,10,0.44369999999999993
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,game_myth,2,Gemini,return,10,0.43809999999999993
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,game_myth,3,Gemini,return,10,0.47833333333333333
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5/gemini-3.7-flash/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,game_myth,4,Gemini,return,10,0.4535333333333333
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,game_myth,0,GPT,return,8,0.4241597222222222
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,game_myth,1,GPT,return,9,0.1744876543209876
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT+GPT,False,game_myth,2,GPT,return,9,0.32450617283950617
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_003_neutral_rep03_memtest_memory_primary_anything.json,GPT+GPT,False,game_myth,3,GPT,return,9,0.27670370370370373
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_game_myth_gpt_n5_004_neutral_rep04_memtest_memory_primary_anything.json,GPT+GPT,False,game_myth,4,GPT,return,9,0.34335802469135795
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_claude_n5_000_neutral_rep00_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,myth_game,0,Sonnet,return,10,0.4207100628930817
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_claude_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,myth_game,1,Sonnet,return,10,0.3281818181818182
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_claude_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,myth_game,2,Sonnet,return,10,0.5206666666666666
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_claude_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,myth_game,3,Sonnet,return,10,0.5679999999999998
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_claude_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Sonnet+Sonnet,False,myth_game,4,Sonnet,return,10,0.5785425925925927
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5_000_neutral_rep00_memtest_memory_primary_anything.json,Gemini+Gemini,False,myth_game,0,Gemini,return,10,0.4902666666666667
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5_001_neutral_rep01_memtest_memory_primary_anything.json,Gemini+Gemini,False,myth_game,1,Gemini,return,10,0.49846666666666667
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5_002_neutral_rep02_memtest_memory_primary_anything.json,Gemini+Gemini,False,myth_game,2,Gemini,return,10,0.43809999999999993
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5_003_neutral_rep03_memtest_memory_primary_anything.json,Gemini+Gemini,False,myth_game,3,Gemini,return,10,0.45220000000000005
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5/gemini-3.7-flash/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gemini_n5_004_neutral_rep04_memtest_memory_primary_anything.json,Gemini+Gemini,False,myth_game,4,Gemini,return,10,0.44606666666666667
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json,GPT+GPT,False,myth_game,0,GPT,return,10,0.27901238337574213
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT+GPT,False,myth_game,1,GPT,return,10,0.3808703059403564
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT+GPT,False,myth_game,2,GPT,return,10,0.3821629629629629
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5_003_neutral_rep03_memtest_memory_primary_anything.json,GPT+GPT,False,myth_game,3,GPT,return,7,0.2755586925152142
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy2_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_dyad_myth_game_gpt_n5_004_neutral_rep04_memtest_memory_primary_anything.json,GPT+GPT,False,myth_game,4,GPT,return,9,0.33751851851851844
