path,composition,mixed,minority,minority_count,majority,task_order,replicate_id,family,metric,n_decisions,value
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_003_neutral_rep03_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,myth_game,3,GPT,sent,40,2.0875
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_004_neutral_rep04_memtest_memory_primary_anything.json,8 GPT,False,GPT,8,GPT,myth_game,4,GPT,sent,40,2.58425
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini1_gpt7_n5_000_neutral_rep00.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game,0,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini1_gpt7_n5_001_neutral_rep01.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game,1,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini1_gpt7_n5_002_neutral_rep02.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game,2,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini1_gpt7_n5_003_neutral_rep03.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game,3,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini1_gpt7_n5_004_neutral_rep04.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game,4,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini2_gpt6_n5_000_neutral_rep00.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game,0,GPT,return,3,0.1008888888888889
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini2_gpt6_n5_001_neutral_rep01.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game,1,GPT,return,10,0.21653333333333333
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini2_gpt6_n5_001_neutral_rep01.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game,1,Gemini,return,4,0.4358333333333333
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini2_gpt6_n5_002_neutral_rep02.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game,2,GPT,return,3,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini2_gpt6_n5_003_neutral_rep03.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game,3,GPT,return,4,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini2_gpt6_n5_004_neutral_rep04.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game,4,GPT,return,9,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini2_gpt6_n5_004_neutral_rep04.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game,4,Gemini,return,7,0.45199999999999996
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_000_neutral_rep00.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,0,GPT,return,9,0.13348148148148148
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_000_neutral_rep00.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,0,Gemini,return,17,0.44931372549019605
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_001_neutral_rep01.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,1,GPT,return,9,0.0891111111111111
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_001_neutral_rep01.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,1,Gemini,return,15,0.4144962962962963
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_002_neutral_rep02.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,2,GPT,return,12,0.07055555555555555
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_002_neutral_rep02.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,2,Gemini,return,15,0.41359999999999997
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_003_neutral_rep03.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,3,GPT,return,7,0.25342857142857145
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_003_neutral_rep03.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,3,Gemini,return,14,0.4399523809523808
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_004_neutral_rep04.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,4,GPT,return,7,0.061619047619047615
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gemini4_gpt4_n5_004_neutral_rep04.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game,4,Gemini,return,11,0.46248484848484844
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_000_neutral_rep00.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,0,GPT,return,4,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_000_neutral_rep00.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,0,Sonnet,return,33,0.41721885521885516
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_001_neutral_rep01.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,1,GPT,return,3,0.27777777777777773
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_001_neutral_rep01.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,1,Sonnet,return,32,0.3526259920634921
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_002_neutral_rep02.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,2,GPT,return,4,0.034999999999999976
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_002_neutral_rep02.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,2,Sonnet,return,34,0.4260130718954248
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_003_neutral_rep03.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,3,GPT,return,5,0.2804111111111111
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_003_neutral_rep03.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,3,Sonnet,return,35,0.39682312925170066
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_004_neutral_rep04.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,4,GPT,return,4,0.24475
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt1_sonnet7_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt1_sonnet7_n5_004_neutral_rep04.json,1 GPT + 7 Sonnet,True,GPT,1,Sonnet,game,4,Sonnet,return,33,0.40339534339534333
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_000_neutral_rep00.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,0,GPT,return,2,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_000_neutral_rep00.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,0,Sonnet,return,19,0.3717251461988304
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_001_neutral_rep01.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,1,GPT,return,4,0.04
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_001_neutral_rep01.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,1,Sonnet,return,24,0.3426388888888889
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_002_neutral_rep02.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,2,GPT,return,1,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_002_neutral_rep02.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,2,Sonnet,return,22,0.3423737373737374
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_003_neutral_rep03.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,3,GPT,return,8,0.12066666666666666
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_003_neutral_rep03.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,3,Sonnet,return,27,0.39731040564373893
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_004_neutral_rep04.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,4,GPT,return,3,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt2_sonnet6_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt2_sonnet6_n5_004_neutral_rep04.json,2 GPT + 6 Sonnet,True,GPT,2,Sonnet,game,4,Sonnet,return,24,0.3925462962962962
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_000_neutral_rep00.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,0,GPT,return,4,0.03944444444444443
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_000_neutral_rep00.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,0,Sonnet,return,11,0.3370946305156831
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_001_neutral_rep01.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,1,GPT,return,5,0.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_001_neutral_rep01.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,1,Sonnet,return,4,0.3458333333333333
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_002_neutral_rep02.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,2,GPT,return,11,0.24677344877344878
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_002_neutral_rep02.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,2,Sonnet,return,15,0.45517777777777785
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_003_neutral_rep03.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,3,GPT,return,9,0.18611111111111112
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_003_neutral_rep03.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,3,Sonnet,return,13,0.42620879120879124
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_004_neutral_rep04.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,4,GPT,return,8,0.21921875
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game/noisy8_crossmodel_negative_game_r3/mixed_pop_game_gpt4_sonnet4_n5_004_neutral_rep04.json,4 GPT + 4 Sonnet,True,GPT,4,Sonnet,game,4,Sonnet,return,12,0.39166666666666666
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,0,GPT,return,27,0.45176516016750967
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,0,Gemini,return,5,0.44786666666666664
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,1,GPT,return,14,0.3318872543227382
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,1,Gemini,return,3,0.3672592592592592
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,2,GPT,return,13,0.28683547008547
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,2,Gemini,return,3,0.4457777777777778
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,3,GPT,return,26,0.34642335442335437
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,3,Gemini,return,4,0.39025
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,4,GPT,return,20,0.3886166666666666
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,True,Gemini,1,GPT,game_myth,4,Gemini,return,4,0.473
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,0,GPT,return,19,0.38435087719298244
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,0,Gemini,return,7,0.3979523809523809
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,1,GPT,return,22,0.3440909090909091
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,1,Gemini,return,9,0.4122592592592592
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,2,GPT,return,19,0.3526842105263158
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,2,Gemini,return,7,0.42828571428571427
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,3,GPT,return,25,0.3575377777777778
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,3,Gemini,return,7,0.44347619047619036
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,4,GPT,return,25,0.3867999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,True,Gemini,2,GPT,game_myth,4,Gemini,return,8,0.46624999999999994
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game_myth,0,GPT,return,18,0.4016203703703704
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game_myth,0,Gemini,return,20,0.4488077160493827
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,True,Gemini,4,GPT,game_myth,1,GPT,return,18,0.3666481481481481
