path,model,model_id,population,num_agents,condition,condition_label,treatment,treatment_label,replicate_id,round,sender_id,receiver_id,receiver_type,received,returned,return_proportion,zero_receipt,response_source,forced_receiver_decision
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,5,Agent_7,Agent_8,standard,6.0,1.71,0.285,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,5,Agent_5,Agent_4,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,5,Agent_2,Agent_1,standard,6.0,1.16,0.19333333333333333,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,5,Agent_3,Agent_6,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,6,Agent_8,Agent_5,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,6,Agent_4,Agent_2,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,6,Agent_1,Agent_3,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,6,Agent_6,Agent_7,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,7,Agent_1,Agent_4,standard,6.0,1.1,0.18333333333333335,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,7,Agent_8,Agent_7,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,7,Agent_6,Agent_5,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,7,Agent_3,Agent_2,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,8,Agent_4,Agent_8,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,8,Agent_2,Agent_1,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,8,Agent_7,Agent_3,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,8,Agent_5,Agent_6,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,9,Agent_4,Agent_8,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,9,Agent_6,Agent_3,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,9,Agent_7,Agent_5,standard,3.0,0.64,0.21333333333333335,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,9,Agent_1,Agent_2,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,10,Agent_5,Agent_7,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,10,Agent_3,Agent_4,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,10,Agent_8,Agent_1,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,1,10,Agent_2,Agent_6,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,1,Agent_4,Agent_6,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,1,Agent_7,Agent_5,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,1,Agent_1,Agent_8,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,1,Agent_2,Agent_3,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,2,Agent_6,Agent_1,standard,6.0,1.68,0.27999999999999997,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,2,Agent_5,Agent_4,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,2,Agent_8,Agent_7,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,2,Agent_3,Agent_2,standard,9.0,4.29,0.4766666666666667,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,3,Agent_3,Agent_1,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,3,Agent_6,Agent_2,standard,15.0,4.54,0.3026666666666667,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,3,Agent_7,Agent_4,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,3,Agent_5,Agent_8,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,4,Agent_8,Agent_3,standard,9.0,1.58,0.17555555555555558,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,4,Agent_4,Agent_6,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,4,Agent_1,Agent_7,standard,3.0,0.74,0.24666666666666667,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,4,Agent_2,Agent_5,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,5,Agent_8,Agent_1,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,5,Agent_6,Agent_5,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,5,Agent_3,Agent_4,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,5,Agent_2,Agent_7,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,6,Agent_5,Agent_3,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,6,Agent_1,Agent_2,standard,13.620000000000001,4.32,0.31718061674008813,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,6,Agent_4,Agent_8,standard,6.0,2.0,0.3333333333333333,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,6,Agent_7,Agent_6,standard,3.0,0.42,0.13999999999999999,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,7,Agent_3,Agent_7,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,7,Agent_5,Agent_2,standard,15.0,0.0,0.0,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,7,Agent_6,Agent_8,standard,6.0,1.67,0.2783333333333333,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,7,Agent_1,Agent_4,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,8,Agent_7,Agent_3,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,8,Agent_4,Agent_6,standard,0.0,0.0,,1.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,8,Agent_2,Agent_1,standard,6.0,2.5,0.4166666666666667,0.0,llm,0.0
data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json,GPT-5 Nano,openai/gpt-5-nano,8-agent rotating population,8,game_myth,Game → Myth,control,No forced defection,2,8,Agent_8,Agent_5,standard,0.0,0.0,,1.0,llm,0.0
